,start,end,text
1258,4920.8,4926.113,"['und', 'so', 'einfach', 'war', 'mein', 'dienst', 'in', 'der', 'amerikanischen', 'armee', 'vorbei']"
1259,4925.2,4927.0,"[u's', u'verwirrt', u'laesst', u'forrest', u'das', u'steuer', u'los']"
1260,4930.4,4932.311,"['also', 'fuhr', 'ich', 'nach', 'hause']"
1261,4936.9,4937.8,"[u's', u'er', u'dreht', u'nach', u'rechts']"
1262,4942.2,4944.3,"[u's', u'forrest', u'ueberlegt', u'\u2013', u'und', u'faehrt', u'nach', u'links']"
1263,4947.7,4949.3,"[u'ss', u'dan', u'traegt', u'stirnband', u'und', u'sonnenbrille']"
1264,4952.4,4953.7,"[u'ss', u'forrest', u'oeffnet', u'das', u'netz']"
1265,4953.2,4957.079,"['ich', 'bin', 'wieder', 'da', 'mama', 'ich', 'wei\xdf', 'ich', 'wei\xdf']"
1266,4954.6,4961.2,"[u'an', u'deck', u'liegen', u'dosen', u'eine', u'klobrille', u'und', u'anderer', u'muell', u'dan', u'sitzt', u'daneben', u'forrest', u'hebt', u'die', u'klobrille', u'auf', u'und', u'betrachtet', u'sie']"
1267,4958.4,4959.833,"['louise', 'er', 'ist', 'hier']"
1268,4959.92,4963.833,"['als', 'ich', 'heimkam', 'erfuhr', 'ich', 'dass', 'viele', 'besucher', 'bei', 'mama', 'waren']"
1269,4963.92,4966.48,"['es', 'waren', 'viele', 'besucher', 'da']"
1270,4966.56,4969.199,"['alle', 'wollen', 'dass', 'du', 'ihren', 'pingpongkram', 'benutzt']"
1271,4969.28,4972.829,"['ein', 'mann', 'lie\xdf', 'mir', 'einen', 'scheck', '\xfcber', 'da']"
1272,4972.92,4976.549,"['wenn', 'du', 'bereit', 'bist', 'zu', 'sagen', 'dass', 'du', 'mit', 'ihrem', 'schl\xe4ger', 'spielst']"
1273,4975.5,4978.8,"[u's', u'in', u'einer', u'kirche', u'singt', u'forrest', u'in', u'blaurotem', u'gewand', u'im', u'gospelchor', u'mit']"
1274,4976.64,4978.949,"['ich', 'spiele', 'lieber', 'mit', 'meinem', 'eigenen']"
1275,4979.04,4981.076,"['hi', 'miss', 'louise', 'hey', 'forrest']"
1276,4981.16,4984.789,"['das', 'wei\xdf', 'ich', 'aber', 'das', 'sind', 'forrest']"
1277,4981.7,4983.1,"[u'ss', u'dan', u'sitzt', u'hinten', u'und', u'trinkt']"
1278,4984.88,4988.077,"['ich', 'dachte', 'du', 'k\xf6nntest', 'ihn', 'ein', 'bisschen', 'halten']"
1279,4988.16,4990.549,"['vielleicht', 'gef\xe4llt', 'er', 'dir', 'dann']"
1280,4990.2,5001.4,"[u'ein', u'stahlhelm', u'ein', u'stiefel', u'und', u'ein', u'nummernschild', u'fallen', u'aufs', u'deck', u'forrest', u'inspiziert', u'den', u'fang', u'dan', u'seilt', u'sich', u'auf', u'einer', u'schaukel', u'sitzend', u'vom', u'mast', u'ab', u'forrest', u'kippt', u'das', u'wasser', u'aus', u'dem', u'stahlhelm']"
1281,4990.64,4995.031,"['also', 'mama', 'hatte', 'wieder', 'mal', 'recht', 'komisch', 'wie', 'sich', 'alles', 'ergibt']"
1282,4995.12,4997.031,"['ich', 'blieb', 'nicht', 'sehr', 'lange', 'zu', 'hause']"
1283,4997.12,5001.875,"['weil', 'ich', 'bubba', 'etwas', 'versprach', 'und', 'ich', 'immer', 'versuche', 'das', 'zu', 'halten']"
1284,5001.96,5005.669,"['also', 'fuhr', 'ich', 'nach', 'bayou', 'la', 'batre', 'um', 'bubbas', 'familie', 'kennen', 'zu', 'lernen']"
1285,5005.76,5010.038,"['bist', 'du', 'verr\xfcckt', 'oder', 'einfach', 'dumm']"
1286,5010.12,5014.033,"['dumm', 'ist', 'wer', 'dummes', 'tut', 'mrs', 'blue', 'das', 'stimmt', 'wohl']"
1287,5013.7,5029.6,"[u'es', u'ist', u'dunkel', u'im', u'heftigen', u'sturm', u'krachen', u'wellen', u'gegen', u'die', u'bordwand', u'forrest', u'kommt', u'aus', u'dem', u'ruderhaus', u'kaempft', u'sich', u'zum', u'achterdeck', u'und', u'klammert', u'sich', u'ans', u'steuer', u'der', u'wind', u'peitscht', u'gischt', u'uebers', u'deck', u'dan', u'sitzt', u'hoch', u'oben', u'im', u'mast', u'mit', u'einer', u'hand', u'haelt', u'er', u'sich', u'an', u'einem', u'seil', u'fest']"
1288,5014.2,5018.637,"['und', 'nat\xfcrlich', 'erwies', 'ich', 'auch', 'bubba', 'selbst', 'meine', 'ehre']"
1289,5019.76,5022.354,"['hey', 'bubba', 'ich', 'bins', 'forrest', 'gump']"
1290,5025.48,5030.235,"['ich', 'wei\xdf', 'noch', 'alles', 'was', 'du', 'sagtest', 'und', 'ich', 'hab', 'alles', 'ausgerechnet']"
1291,5031.96,5039.31,"['ich', 'nehme', 'die', 'die', 'ich', 'habe']"
1292,5038.7,5042.1,"[u'ss', u'mit', u'nacktem', u'oberkoerper', u'reckt', u'er', u'den', u'arm', u'hoch', u'Ueber', u'ihm', u'weht', u'die', u'usfahne']"
1293,5039.4,5042.676,"['das', 'ist', '\xfcbrig', 'nach', 'einem', 'haarschnitt', 'und', 'einem', 'anzug']"
1294,5042.76,5045.593,"['und', 'ich', 'f\xfchrte', 'mama', 'in', 'ein', 'feines', 'restaurant', 'aus']"
1295,5045.68,5048.433,"['und', 'ich', 'kaufte', 'ein', 'busticket', 'und', 'drei', 'drpeppercolas']"
1296,5048.52,5052.832,"['sag', 'mir', 'was', 'bist', 'du', 'dumm', 'oder', 'was']"
1297,5052.92,5055.388,"['dumm', 'ist', 'wer', 'dummes', 'tut', 'sir']"
1298,5055.48,5057.277,"['das', 'war', '\xfcbrig', 'nachdem', 'ich', 'sagte']"
1299,5057.36,5061.148,"['als', 'ich', 'mit', 'dem', 'pingpong', 'nationalteam', 'in', 'china', 'war']"
1300,5061.24,5063.037,"['spielte', 'ich', 'pingpong', 'am', 'liebsten']"
1301,5063.12,5065.19,"['mit', 'meinem', 'flexoliteschl\xe4ger']"
1302,5065.28,5067.236,"['was', 'nicht', 'stimmt', 'wie', 'jeder', 'wei\xdf']"
1303,5067.32,5071.233,"['aber', 'mama', 'sagte', 'es', 'w\xe4re', 'nur', 'eine', 'notl\xfcge', 'und', 'w\xfcrde', 'niemandem', 'wehtun']"
1304,5071.32,5075.359,"['jedenfalls', 'gebe', 'ich', 'das', 'alles', 'f\xfcr', 'sprit', 'tauwerk']"
1305,5075.44,5079.433,"['und', 'neue', 'netze', 'und', 'einen', 'shrimpkutter', 'aus']"
1306,5090.7,5093.1,"[u'eine', u'shrimpsladung', u'nach', u'der', u'anderen', u'landet', u'auf', u'dem', u'deck']"
1307,5099.84,5103.037,"['bubba', 'erz\xe4hlte', 'mir', 'alles', 'was', 'er', '\xfcber', 'shrimpfischen', 'wusste']"
1308,5101.3,5102.2,"[u's', u'auf', u'der', u'wartebank']"
1309,5103.12,5105.918,"['aber', 'wissen', 'sie', 'was', 'ich', 'herausfand']"
1310,5104.2,5105.7,"[u'ss', u'neben', u'dem', u'dicken', u'sitzt', u'eine', u'frau']"
1311,5106.96,5109.52,"['shrimpfischen', 'ist', 'hart']"
1312,5111.36,5113.92,"['ich', 'habe', 'nur', 'f\xfcnf', 'gefangen']"
1313,5114.0,5117.356,"['ein', 'paar', 'mehr', 'dann', 'h\xe4tte', 'es', 'f\xfcr', 'einen', 'cocktail', 'gereicht']"
1314,5119.0,5121.833,"['hast', 'du', 'schon', 'mal', 'an', 'eine', 'schiffstaufe', 'gedacht']"
1315,5121.92,5124.673,"['ein', 'boot', 'ohne', 'namen', 'bringt', 'ungl\xfcck']"
1316,5124.76,5126.99,"['ich', 'hatte', 'noch', 'nie', 'ein', 'boot', 'getauft']"
1317,5127.08,5131.915,"['aber', 'es', 'fiel', 'mir', 'nur', 'ein', 'einziger', 'name', 'ein']"
1318,5132.0,5135.788,"['der', 'wundersch\xf6nste', 'name', 'in', 'der', 'ganzen', 'welt']"
1319,5132.6,5133.2,"[u'er', u'geht']"
1320,5155.5,5160.2,"[u'aus', u'dem', u'koffer', u'holt', u'er', u'ein', u'fortunemagazin', u'auf', u'dem', u'cover', u'er', u'mit', u'dan', u'vor', u'der', u'kutterflotte']"
1321,5156.08,5161.632,"['ich', 'hatte', 'lange', 'nichts', 'von', 'jenny', 'geh\xf6rt', 'aber', 'ich', 'dachte', 'oft', 'an', 'sie']"
1322,5161.72,5164.518,"['ich', 'hoffte', 'dass', 'sie', 'mit', 'dem', 'was', 'sie', 'tat', 'gl\xfccklich', 'war']"
1323,5166.9,5167.4,"[u'an', u'deck']"
1324,5168.7,5173.7,"[u'der', u'hoert', u'mit', u'der', u'arbeit', u'auf', u'und', u'blickt', u'ihn', u'an', u'dan', u'sitzt', u'neben', u'der', u'reling', u'mit', u'nacktem', u'oberkoerper', u'im', u'rollstuhl']"
1325,5181.2,5182.6,"[u'forrest', u'schaut', u'ihn', u'ruhig', u'an']"
1326,5182.9,5184.5,"[u'dan', u'hievt', u'sich', u'auf', u'die', u'reling\u2026']"
1327,5187.3,5190.3,"[u'\u2026laechelt', u'forrest', u'zu', u'dreht', u'sich', u'um', u'und', u'stoesst', u'sich', u'ab']"
1328,5193.9,5198.3,"[u'forrest', u'tritt', u'naeher', u'an', u'die', u'reling', u'und', u'sieht', u'wie', u'dan', u'laechelnd', u'auf', u'dem', u'ruecken', u'davon', u'krault']"
1329,5208.0,5208.8,"[u'ein', u'bus', u'haelt']"
1330,5237.5,5238.1,"[u's', u'rasenmaehen']"
1331,5246.5,5247.3,"[u'ss', u'appleaktien']"
1332,5258.9,5259.6,"[u's', u'in', u'der', u'kirche']"
1333,5266.32,5269.517,"['ich', 'dachte', 'immerzu', 'an', 'jenny']"
1334,5271.2,5272.3,"[u's', u'die', u'kirche', u'wird', u'renoviert']"
1335,5277.4,5279.4,"[u'das', u'gump', u'medical', u'center', u'wird', u'eingeweiht']"
1336,5286.9,5289.5,"[u's', u'bubbas', u'mutter', u'starrt', u'auf', u'einen', u'scheck', u'\u2013', u'und', u'faellt', u'in', u'ohnmacht']"
1337,5292.0,5293.5,"[u's', u'eine', u'weisse', u'koechin', u'bedient', u'sie']"
1338,5298.1,5299.0,"[u'ss', u'er', u'sitzt', u'auf', u'dem', u'maeher']"
1339,5306.1,5307.6,"[u'er', u'kommt', u'im', u'pyjama', u'auf', u'den', u'balkon']"
1340,5316.44,5320.956,"['lieutenant', 'dan', 'was', 'machen', 'sie', 'hier']"
1341,5317.4,5327.3,"[u'er', u'sieht', u'jenny', u'im', u'weissen', u'kleid', u'ueber', u'den', u'rasen', u'kommen', u'\u2026', u'sie', u'wird', u'durchsichtig', u'und', u'verschwindet']"
1342,5321.04,5324.032,"['na', 'ja', 'ich', 'dachte', 'ich', 'probiere', 'meine', 'seebeine', 'aus']"
1343,5324.12,5327.032,"['also', 'sie', 'haben', 'keine', 'beine', 'lieutenant', 'dan']"
1344,5327.12,5332.513,"['ja', 'das', 'wei\xdf', 'ich', 'du', 'hast', 'mir', 'geschrieben', 'du', 'idiot']"
1345,5329.8,5331.4,"[u'bedrueckt', u'dreht', u'sich', u'forrest', u'weg']"
1346,5332.6,5337.754,"['na', 'so', 'was', 'kapit\xe4n', 'forrest', 'gump', 'das', 'musste', 'ich', 'selbst', 'sehen']"
1347,5334.7,5336.0,"[u'er', u'schlurft', u'zur', u'tuer\u2026']"
1348,5339.04,5344.751,"['und', 'ich', 'sagte', 'dir', 'wenn', 'du', 'je', 'shrimpkutterkapit\xe4n', 'wirst']"
1349,5339.8,5341.7,"[u'\u2026', u'und', u'geht', u'zoegernd', u'zurueck', u'ins', u'haus']"
1350,5344.84,5348.15,"['dann', 'werd', 'ich', 'dein', 'erster', 'offizier', 'also', 'hier', 'bin', 'ich']"
1351,5348.24,5351.152,"['ich', 'halte', 'mein', 'wort', 'ok']"
1352,5349.1,5354.0,"[u'es', u'ist', u'tag', u'neben', u'seinem', u'haus', u'sitzt', u'forrest', u'auf', u'dem', u'kleinen', u'maeher', u'und', u'maeht', u'die', u'grosse', u'wiese']"
1353,5351.24,5355.074,"['aber', 'glaub', 'ja', 'nicht', 'dass', 'ich', 'dich', 'sir', 'rufe']"
1354,5355.16,5357.23,"['nein', 'sir']"
1355,5359.2,5360.8,"[u'er', u'zieht', u'eine', u'schnurgerade', u'bahn']"
1356,5363.7,5366.6,"[u'die', u'wiese', u'grenzt', u'an', u'den', u'fluss', u'der', u'von', u'baeumen', u'gesaeumt', u'ist']"
1357,5365.0,5367.07,"['das', 'ist', 'mein', 'boot']"
1358,5369.48,5373.359,"['ich', 'habe', 'das', 'gef\xfchl', 'wenn', 'wir', 'nach', 'osten', 'fahren']"
1359,5369.8,5373.1,"[u'von', u'der', u'zufahrt', u'kommt\u2026', u'jenny', u'auf', u'den', u'rasen']"
1360,5373.44,5376.91,"['finden', 'wir', 'shrimps', 'fahr', 'nach', 'links']"
1361,5375.2,5377.7,"[u'sie', u'geht', u'am', u'baum', u'mit', u'der', u'schaukel', u'vorbei', u'auf', u'forrest', u'zu']"
1362,5378.32,5380.515,"['nach', 'links', 'fahren', 'wo', 'ist', 'das']"
1363,5380.6,5383.034,"['da', 'dr\xfcben', 'die', 'sind', 'da', 'dr\xfcben']"
1364,5383.12,5387.75,"['geh', 'ans', 'steuer', 'und', 'fahr', 'nach', 'links', 'ok']"
1365,5387.5,5389.0,"[u'langsam', u'naehert', u'sich', u'jenny']"
1366,5389.08,5393.312,"['gump', 'was', 'machst', 'du', 'denn', 'nach', 'links', 'links']"
1367,5391.7,5396.3,"[u'forrest', u'steigt', u'ab', u'unglaeubig', u'geht', u'er', u'ihr', u'ein', u'paar', u'schritte', u'entgegen\u2026', u'und', u'haelt', u'an']"
1368,5395.08,5398.993,"['da', 'werden', 'wir', 'diese', 'shrimps', 'finden', 'mein', 'junge']"
1369,5399.88,5401.791,"['da', 'finden', 'wir', 'sie']"
1370,5402.1,5403.5,"[u'er', u'eilt', u'auf', u'jenny', u'zu']"
1371,5409.8,5412.4,"[u'mit', u'etwas', u'abstand', u'bleiben', u'die', u'beiden', u'voreinander', u'stehen']"
1372,5413.88,5417.634,"['immer', 'noch', 'nichts', 'lieutenant', 'dan', 'ok', 'ich', 'hatte', 'unrecht']"
1373,5416.8,5418.1,"[u'sie', u'faellt', u'ihm', u'um', u'den', u'hals']"
1374,5417.72,5420.518,"['wie', 'sollen', 'wir', 'sie', 'nur', 'finden']"
1375,5420.6,5424.229,"['vielleicht', 'solltest', 'du', 'um', 'shrimps', 'beten']"
1376,5423.7,5426.1,"[u'zoegernd', u'legt', u'auch', u'er', u'seine', u'arme', u'um', u'sie']"
1377,5429.5,5430.6,"[u'ss', u'es', u'ist', u'tag', u'sie', u'schlaeft']"
1378,5430.36,5432.794,"['also', 'ging', 'ich', 'jeden', 'sonntag', 'in', 'die', 'kirche']"
1379,5434.24,5439.758,"['manchmal', 'kam', 'lieutenant', 'dan', 'mit', 'obwohl', 'er', 'das', 'beten', 'mir', '\xfcberlie\xdf']"
1380,5445.7,5447.0,"[u's', u'sie', u'schlendern', u'ueber', u'eine', u'wiese']"
1381,5453.84,5458.96,"['keine', 'shrimps', 'wo', 'ist', 'denn', 'dein', 'gott', 'zum', 'teufel']"
1382,5459.04,5463.875,"['es', 'war', 'komisch', 'dass', 'lieutenant', 'dan', 'das', 'sagte', 'denn', 'dann', 'kam', 'gott']"
1383,5473.7,5475.4,"[u'sie', u'sitzen', u'nebeneinander', u'auf', u'der', u'eiche']"
1384,5479.0,5480.9,"[u'melancholisch', u'betrachtet', u'jenny', u'die', u'rosen']"
1385,5480.12,5482.509,"['dieses', 'boot', 'versenkst', 'du', 'nie']"
1386,5482.6,5488.47,"['also', 'ich', 'ich', 'hatte', 'angst', 'aber', 'lieutenant', 'dan', 'der', 'war', 'irre']"
1387,5486.8,5491.1,"[u'die', u'nikeschuhe', u'die', u'er', u'auf', u'der', u'wartebank', u'traegt', u's', u'durch', u'stroemenden', u'regen', u'faellt', u'der', u'blick', u'auf', u'die', u'beiden', u'hinter', u'einem', u'fenster']"
1388,5488.56,5490.869,"['komm', 'schon']"
1389,5492.76,5498.392,"['das', 'nennst', 'du', 'einen', 'sturm', 'komm', 'schon', 'du', 'mistkerl']"
1390,5495.0,5499.7,"[u'jenny', u'dreht', u'sich', u'unter', u'seinem', u'arm', u'durch', u'forrest', u'wippt', u'auf', u'der', u'stelle', u'und', u'schwingt', u'ausgelassen', u'die', u'arme']"
1391,5500.16,5507.35,"['es', 'ist', 'zeit', 'abzurechnen', 'du', 'und', 'ich', 'ich', 'bin', 'hier', 'hol', 'mich', 'doch']"
1392,5508.4,5510.5,"[u's', u'abends', u'am', u'fluss', u'sie', u'legt', u'den', u'arm', u'um', u'ihn']"
1393,5509.52,5513.149,"['dieses', 'boot', 'versenkst', 'du', 'nie']"
1394,5514.2,5519.8,"[u'auf', u'dem', u'wasser', u'spiegeln', u'sich', u'zerplatzende', u'feuerwerksraketen', u'am', u'himmel', u'spruehen', u'sie', u'wie', u'bunte', u'blueten', u'auseinander']"
1395,5515.32,5517.276,"['ein', 'hurrikan', 'kam', 'gestern', 'hier', 'durch']"
1396,5517.36,5519.43,"['und', 'zerst\xf6rte', 'fast', 'alles', 'auf', 'seinem', 'weg']"
1397,5519.52,5522.318,"['und', 'wie', 'in', 'anderen', 'st\xe4dten', 'entlang', 'der', 'k\xfcste']"
1398,5522.3,5531.7,"[u'im', u'fernseher', u'Ueber', u'der', u'freiheitsstatue', u'explodieren', u'raketen', u'jenny', u'sitzt', u'gruebelnd', u'vor', u'dem', u'geraet', u'forrest', u'hockt', u'mit', u'einer', u'limo', u'auf', u'der', u'fensterbank', u'und', u'beobachtet', u'sie']"
1399,5522.4,5524.834,"['ist', 'bayou', 'la', 'batres', 'gesamte', 'shrimpindustrie']"
1400,5524.92,5529.914,"['dem', 'sturm', 'zum', 'opfer', 'gefallen', 'und', 'steht', 'vor', 'dem', 'ruin']"
1401,5530.0,5531.513,"['wie', 'ich', 'erfahren', 'habe']"
1402,5531.6,5535.275,"['hat', 'nur', 'ein', 'einziger', 'shrimpkutter', 'den', 'sturm', '\xfcberdauert']"
1403,5535.36,5537.715,"['louise', 'louise', 'da', 'ist', 'forrest']"
1404,5537.8,5540.758,"['danach', 'war', 'der', 'shrimpfang', 'leicht']"
1405,5541.8,5543.7,"[u's', u'sie', u'kuesst', u'ihn', u'auf', u'die', u'schlaefe', u'und', u'schaltet', u'aus']"
1406,5544.6,5551.5,"[u's', u'forrest', u'sieht', u'ihr', u'nach', u'entschlossen', u'stellt', u'er', u'seine', u'flasche', u'ab', u'abstellen', u'jenny', u'steigt', u'die', u'treppe', u'hoch', u'unten', u'kommt', u'forrest', u'in', u'den', u'flur']"
1407,5546.32,5549.198,"['da', 'die', 'leute', 'immer', 'noch', 'shrimps', 'f\xfcr', 'shrimpcocktails']"
1408,5549.28,5553.432,"['und', 'barbecues', 'und', 'so', 'brauchten', 'und', 'wir', 'das', 'einzige', '\xfcbrige', 'boot', 'waren']"
1409,5553.5,5555.4,"[u'jenny', u'dreht', u'sich', u'ernst', u'zu', u'ihm', u'um']"
1410,5553.52,5558.674,"['kriegten', 'sie', 'bubbagumpshrimps', 'wir', 'hatten', 'einen', 'haufen', 'kutter']"
1411,5558.76,5560.751,"['zw\xf6lf', 'jennys', 'gro\xdfe', 'alte', 'lager']"
1412,5560.84,5564.958,"['wir', 'hatten', 'sogar', 'h\xfcte', 'mit', 'bubbagump', 'drauf']"
1413,5565.04,5567.554,"['bubbagumpshrimps', 'ein', 'markenname']"
1414,5567.64,5569.312,"['einen', 'moment', 'mal', 'junge']"
1415,5569.4,5573.916,"['sagen', 'sie', 'dass', 'sie', 'der', 'besitzer', 'der', 'bubbagumpshrimpscorporation', 'sind']"
1416,5574.0,5576.798,"['ja', 'wir', 'verdienen', 'mehr', 'geld', 'als', 'davy', 'crockett']"
1417,5576.88,5581.908,"['junge', 'ich', 'h\xf6rte', 'ja', 'schon', 'dicke', 'dinger', 'aber', 'das', 'ist', 'das', 'beste']"
1418,5584.4,5587.756,"['wir', 'sa\xdfen', 'alle', 'neben', 'einem', 'million\xe4r']"
1419,5589.7,5592.0,"[u'forrest', u'geht', u'durch', u'die', u'fliegengittertuer', u'nach', u'draussen']"
1420,5590.6,5595.515,"['also', 'ich', 'dachte', 'das', 'war', 'eine', 'nette', 'geschichte']"
1421,5595.6,5601.1,"[u'auf', u'der', u'veranda', u'stemmt', u'er', u'die', u'haende', u'in', u'die', u'hueften', u'und', u'bleibt', u'abgewandt', u'stehen', u'bisschen', u'donner', u'jenny', u'geht', u'nach', u'oben']"
1422,5595.6,5600.515,"['und', 'sie', 'erz\xe4hlen', 'so', 'gut', 'mit', 'solchem', 'enthusiasmus']"
1423,5600.6,5604.434,"['m\xf6chten', 'sie', 'sehen', 'wie', 'lieutenant', 'dan', 'aussieht']"
1424,5602.6,5604.7,"[u'das', u'dunkle', u'haus', u'im', u'stroemenden', u'regen']"
1425,5604.52,5606.75,"['ja', 'gerne']"
1426,5609.4,5614.6,"[u'forrest', u'liegt', u'im', u'bett', u'draussen', u'geht', u'jenny', u'im', u'nachthemd', u'am', u'fenster', u'vorbei', u'er', u'oeffnet', u'die', u'augen']"
1427,5610.88,5612.632,"['das', 'ist', 'er', 'hier']"
1428,5614.64,5617.438,"['ich', 'will', 'ihnen', 'was', '\xfcber', 'lieutenant', 'dan', 'erz\xe4hlen']"
1429,5617.6,5627.9,"[u'jenny', u'bleibt', u'an', u'der', u'tuer', u'stehen', u'und', u'sieht', u'ihn', u'an', u'forrest', u'richtet', u'sich', u'etwas', u'auf', u'sie', u'schluepft', u'unter', u'seine', u'decke', u'\u2026', u'jenny', u'\u2026', u'und', u'legt', u'sich', u'auf', u'ihn']"
1430,5623.88,5627.953,"['ich', 'hab', 'dir', 'nie', 'daf\xfcr', 'gedankt', 'dass', 'du', 'mir', 'das', 'leben', 'gerettet', 'hast']"
1431,5631.5,5633.1,"[u'sie', u'gibt', u'ihm', u'einen', u'kuss', u'auf', u'den', u'mund']"
1432,5636.5,5642.7,"[u'die', u'beiden', u'kuessen', u'sich', u'innig', u'zaghaft', u'hebt', u'forrest', u'die', u'haende\u2026', u'und', u'schliesst', u'jenny', u'in', u'seine', u'arme']"
1433,5650.6,5654.5,"[u'durch', u'eine', u'gardine', u'faellt', u'der', u'blick', u'auf', u'das', u'bett', u'jenny', u'zieht', u'ihr', u'nachthemd', u'aus']"
1480,5842.48,5845.233,"['sagten', 'sie', 'nicht', 'sie', 'wollen', 'den', 'bus', 'nummer', 'sieben']"
1481,5843.0,5846.0,"[u'auf', u'der', u'wartebank', u'sie', u'wissen', u'schon', u'er', u'sieht', u'die', u'frau', u'an']"
1482,5845.32,5848.392,"['es', 'kommt', 'gleich', 'wieder', 'einer']"
1483,5851.16,5855.438,"['weil', 'ich', 'ein', 'footballstar', 'und', 'ein', 'kriegsheld']"
1484,5855.52,5858.353,"['eine', 'ber\xfchmtheit', 'ein', 'shrimpkutterkapit\xe4n']"
1485,5856.6,5872.5,"[u'forrest', u'laeuft', u'an', u'einem', u'fluss', u'entlang', u'unter', u'seinem', u'kaeppi', u'lugt', u'sein', u'nackenlanges', u'haar', u'hervor', u'zwischen', u'reifen', u'weizenfeldern', u'laeuft', u'er', u'auf', u'einer', u'einsamen', u'schnurgeraden', u'strasse', u'auf', u'einer', u'feldsteinbruecke', u'ueberquert', u'er', u'einen', u'klaren', u'fluss', u'im', u'hintergrund', u'schneebedeckte', u'gipfel', u'der', u'rocky', u'mountains']"
1486,5858.44,5862.149,"['und', 'ein', 'student', 'war', 'setzten', 'sich', 'die', 'stadtv\xe4ter', 'von', 'greenbow']"
1487,5862.24,5864.834,"['alabama', 'zusammen', 'und', 'boten', 'mir', 'einen', 'job', 'an']"
1488,5866.4,5869.472,"['also', 'arbeitete', 'ich', 'nie', 'mehr', 'f\xfcr', 'lieutenant', 'dan']"
1489,5869.56,5872.233,"['obwohl', 'er', 'sich', 'um', 'mein', 'bubbagumpgeld', 'k\xfcmmerte']"
1490,5872.32,5876.552,"['er', 'investierte', 'f\xfcr', 'mich', 'in', 'einer', 'art', 'obstgesellschaft']"
1491,5876.64,5880.155,"['er', 'rief', 'mich', 'an', 'und', 'sagte', 'dass', 'uns', 'geld', 'keine', 'sorgen', 'mehr', 'macht']"
1492,5877.6,5886.8,"[u's', u'in', u'kurzer', u'hose', u'laeuft', u'er', u'mit', u'fast', u'schulterlangem', u'haar', u'auf', u'einer', u'landstrasse', u'forrest', u'kommt', u'in', u'gleichbleibendem', u'tempo', u'an', u'einem', u'wald', u'vorbei', u'das', u'laub', u'leuchtet', u'gelb', u'orange', u'und', u'rot']"
1493,5880.24,5884.438,"['und', 'ich', 'sagte', 'das', 'ist', 'gut', 'eine', 'weniger']"
1494,5886.32,5890.279,"['mama', 'sagte', 'immer', 'ein', 'mann', 'braucht', 'nur', 'ein', 'bestimmtes', 'verm\xf6gen']"
1495,5890.36,5893.591,"['und', 'der', 'rest', 'ist', 'nur', 'zum', 'angeben']"
1496,5893.68,5898.993,"['also', 'gab', 'ich', 'einen', 'ganzen', 'haufen', 'der', 'foursquaregospelkirche']"
1497,5898.7,5900.0,"[u's', u'in', u'greenbow', u'beim', u'friseur']"
1498,5899.72,5904.555,"['und', 'ich', 'gab', 'einen', 'ganzen', 'haufen', 'dem', 'fischerkrankenhaus', 'in', 'bayou', 'la', 'batre']"
1499,5906.0,5911.597,"['und', 'obwohl', 'bubba', 'tot', 'war', 'und', 'lieutenant', 'dan', 'sagte', 'ich', 'spinne']"
1500,5909.8,5911.3,"[u's', u'jenny', u'bedient', u'in', u'einem', u'restaurant']"
1501,5911.68,5915.355,"['gab', 'ich', 'bubbas', 'mama', 'bubbas', 'anteil']"
1502,5917.6,5919.192,"['wissen', 'sie', 'was']"
1503,5919.28,5923.114,"['sie', 'musste', 'in', 'der', 'k\xfcche', 'von', 'niemandem', 'mehr', 'arbeiten']"
1504,5923.2,5925.589,"['das', 'riecht', 'wunderbar']"
1505,5925.68,5930.8,"['und', 'weil', 'ich', 'ein', 'zillion\xe4r', 'war', 'und', 'es', 'so', 'gerne', 'machte']"
1506,5930.88,5932.95,"['m\xe4hte', 'ich', 'das', 'gras', 'umsonst']"
1507,5934.6,5936.0,"[u'die', u'reporter', u'muessen', u'mitlaufen']"
1508,5935.52,5938.91,"['aber', 'nachts', 'als', 'es', 'nichts', 'zu', 'tun', 'gab']"
1509,5939.0,5943.835,"['und', 'das', 'haus', 'ganz', 'leer', 'war', 'dachte', 'ich', 'immer', 'an', 'jenny']"
1510,5940.2,5943.4,"[u'ss', u'in', u'einem', u'ort', u'ein', u'junger', u'mann', u'\u2026', u'sie', u'sinds', u'\u2026', u'haengt', u'sich', u'an', u'seine', u'fersen']"
1511,5961.9,5963.8,"[u'mit', u'abstand', u'folgen', u'ihm', u'fuenf', u'leute']"
1512,5969.0,5971.4,"[u's', u'in', u'der', u'wueste', u'trabt', u'eine', u'lange', u'laeuferschlange', u'hinter', u'ihm', u'her']"
1513,6005.16,6008.47,"['und', 'dann', 'war', 'sie', 'da']"
1514,6005.4,6007.0,"[u'der', u'mann', u'bleibt', u'nachdenklich', u'stehen']"
1515,6014.0,6015.4,"[u'ss', u'ein', u'autoaufkleber', u'shit', u'happens']"
1516,6030.2,6034.7,"[u'ss', u'forrest', u'drueckt', u'sich', u'das', u'gelbe', u'tshirt', u'ins', u'verdreckte', u'gesicht', u'und', u'gibt', u'es', u'zurueck', u'darauf', u'ein', u'smileyabdruck']"
1517,6040.16,6043.755,"['hallo', 'forrest', 'hallo', 'jenny']"
